idT,text_mark,gram,leks,punkt,orpho,diskurs,skips,extra,gram1,gram2,gram3,gram4,gram5,gram6,gram7,gram8,gram9,gram10,gram11,gram12,gram13,gram14,leks15,leks16,leks17,leks18,diskurs19,diskurs20,diskurs21,diskurs22,g1,g2,g3,numsent,numtoken,numchar
727,7,10,4,16,1,0,2,0,0,4,1,0,0,0,0,0,0,1,0,4,0,0,0,3,0,1,0,0,0,0,19,13,1,29,408,2197
728,12,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,34,599,3493
743,8,23,0,0,5,2,0,0,0,2,5,0,1,10,0,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,9,19,2,32,351,1778
746,9,9,0,2,1,0,1,1,0,4,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,5,9,0,30,433,2233
761,11,1,3,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,1,16,255,1234
788,6,3,1,0,4,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,4,9,104,534
789,7,8,2,4,4,2,2,1,0,3,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,1,0,2,0,0,7,14,2,13,175,923
808,8,3,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,13,74,340
809,5,5,1,0,2,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,9,62,296
810,11,1,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,20,129,834
811,6,4,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,4,1,10,62,330
812,9,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,10,62,312
813,4,7,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,6,1,7,59,343
814,10,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,65,348
815,6,4,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,5,66,339
816,4,3,1,0,4,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,9,62,331
817,8,3,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,10,68,350
818,5,5,0,0,1,0,2,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,64,349
819,6,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,4,60,324
820,11,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,62,324
821,7,2,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8,66,358
822,9,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,69,368
823,5,2,2,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,6,64,319
824,6,7,1,0,1,0,0,0,0,0,1,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,2,0,1,55,328
825,10,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,66,313
827,8,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,9,130,583
828,8,2,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,1,7,108,479
829,7,4,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,10,138,613
830,8,5,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,7,0,27,263,1138
831,8,6,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,4,0,32,517,2396
832,6,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,8,0,14,114,535
833,7,3,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,1,8,116,479
834,7,6,3,1,2,0,1,2,0,0,0,0,1,3,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,3,12,0,18,239,1017
835,10,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,11,148,647
837,10,2,1,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,0,19,251,1265
838,12,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19,316,1504
839,9,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,13,199,1084
840,8,4,2,0,2,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,5,1,18,292,1281
844,8,6,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,6,101,531
846,3,10,3,1,6,0,1,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,9,2,3,10,65,320
847,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,73,308
848,4,22,3,3,8,3,4,1,0,4,5,1,0,2,0,3,1,6,0,0,0,0,0,3,0,0,0,3,0,0,10,31,3,14,261,1422
849,10,1,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,22,215,1029
850,10,4,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,5,0,12,87,328
851,9,13,1,0,2,0,0,0,0,7,2,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3,13,0,20,222,1118
852,7,19,1,0,3,0,3,0,0,11,1,0,0,0,0,1,0,5,0,1,0,0,0,1,0,0,0,0,0,0,5,21,0,20,238,1180
853,8,4,3,0,3,0,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,2,15,150,646
854,12,4,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,20,243,1357
855,10,7,1,0,1,0,1,0,0,2,0,0,0,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,21,217,948
856,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,109,448
857,10,6,0,0,0,0,2,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,17,249,1302
858,10,6,0,1,0,0,1,0,0,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,15,250,1276
859,8,7,1,1,0,0,1,0,0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7,0,6,78,335
860,5,19,2,1,4,1,3,0,0,5,4,0,0,0,0,1,0,9,0,0,0,0,0,2,0,0,0,1,0,0,8,21,1,18,207,1088
861,6,36,2,1,1,1,1,0,0,6,20,0,0,1,0,2,0,2,0,5,0,0,0,2,0,0,0,0,0,1,23,19,0,23,314,1477
862,5,4,1,0,0,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,1,8,59,246
863,9,5,0,0,1,0,2,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,19,215,1157
864,7,14,0,1,1,1,0,0,0,4,7,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,10,0,24,300,1527
865,10,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,6,62,254
866,7,19,2,3,5,0,1,3,0,4,4,0,1,0,0,2,1,4,0,3,0,0,0,2,0,0,0,0,0,0,7,26,0,17,227,1031
867,9,8,2,0,3,1,2,0,0,1,1,0,1,1,0,0,0,1,0,3,0,0,0,2,0,0,0,1,0,0,3,12,0,25,313,1468
868,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,85,324
869,9,5,1,0,1,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,17,204,1028
870,10,4,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,5,0,18,238,1101
871,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,106,417
872,10,9,0,0,0,1,1,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,4,0,15,161,861
873,10,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,11,164,833
874,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,19,181,795
875,10,5,2,0,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,4,1,25,322,1559
876,11,3,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,31,396,1894
877,10,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,3,0,9,94,403
878,8,10,2,0,1,1,1,0,0,4,1,0,0,0,0,0,0,4,0,1,0,0,0,2,0,0,0,1,0,0,1,14,0,22,284,1416
879,8,15,3,1,2,1,2,0,0,3,5,0,1,0,0,0,0,5,0,1,0,0,0,3,0,0,0,1,0,0,9,12,3,15,198,940
880,9,4,2,0,3,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,5,2,12,148,588
881,7,12,4,2,10,2,0,1,0,0,7,0,0,1,0,0,0,3,0,1,0,0,0,4,0,0,0,1,0,1,11,19,0,29,345,1696
882,7,15,1,0,4,2,4,2,0,4,3,0,0,0,0,2,0,6,0,0,0,0,0,1,0,0,0,1,0,1,6,18,4,31,341,1638
883,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16,113,465
885,10,9,0,0,3,2,1,0,0,1,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,8,5,1,24,319,1524
886,11,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,17,139,592
887,9,6,6,0,1,0,2,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,4,9,2,24,317,1447
888,10,4,1,1,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,2,1,22,193,897
889,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,83,355
890,9,7,1,0,4,0,2,1,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,13,0,19,258,1359
891,11,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,15,206,1003
892,11,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,67,290
893,10,5,0,0,3,1,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,8,0,24,289,1514
894,7,19,2,0,2,1,2,0,0,6,6,0,1,0,0,0,0,5,0,1,0,0,0,2,0,0,0,1,0,0,7,19,0,18,277,1371
895,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,172,736
896,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,155,736
897,11,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4,0,24,251,1047
898,11,4,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,25,271,1328
899,10,7,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,7,0,15,146,650
900,9,3,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,14,164,732
901,10,6,2,0,0,0,2,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,7,0,18,161,694
902,10,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,16,128,571
903,11,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,0,16,174,803
904,8,9,0,4,0,0,1,0,0,1,2,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,8,0,17,157,743
905,8,12,1,3,1,0,0,1,0,6,1,0,0,0,0,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,5,12,1,16,149,672
906,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,127,543
907,10,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,15,140,596
908,10,10,0,1,1,0,0,0,0,1,4,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,4,0,21,146,638
909,11,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,16,114,463
910,10,4,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,19,169,714
911,9,4,2,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,7,1,16,144,654
912,10,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,0,17,140,618
913,10,1,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,4,0,16,162,699
914,10,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,11,192,874
915,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,110,446
916,10,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,16,105,458
917,9,5,0,1,0,3,1,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,5,3,18,188,960
918,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,16,169,806
919,10,2,1,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,18,143,596
920,10,4,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,5,0,15,135,616
921,10,4,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,15,131,565
922,10,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,0,17,162,710
923,7,20,2,0,4,0,1,0,0,2,2,0,5,2,0,0,0,2,0,5,0,2,0,2,0,0,0,0,0,0,8,18,1,16,209,1044
924,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,193,1027
925,10,6,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,3,6,0,19,227,1023
926,10,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,18,200,876
927,10,6,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,6,0,18,161,653
928,9,6,2,2,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2,0,1,0,2,0,0,0,0,0,0,4,9,0,17,205,992
929,9,5,3,3,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,4,9,0,18,210,1017
930,10,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,18,158,816
931,10,6,0,1,4,0,0,0,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,16,141,618
932,10,5,1,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,7,0,15,105,524
933,10,5,1,0,1,1,1,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,6,1,18,197,1041
934,9,10,1,0,0,0,0,1,0,3,2,0,0,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,3,9,0,17,182,941
935,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17,140,690
936,10,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,15,183,873
937,8,8,1,1,5,0,2,1,0,1,1,0,0,1,0,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,4,12,2,15,136,618
938,8,8,3,1,0,0,1,1,0,1,1,0,2,0,0,0,0,3,0,1,0,0,0,3,0,0,0,0,0,0,2,10,2,26,190,840
939,10,6,0,3,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,5,6,0,18,208,971
940,12,2,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,22,256,1217
941,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,165,722
942,10,3,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,5,0,15,104,521
943,9,13,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,5,0,3,0,0,0,0,0,0,0,0,2,13,0,15,109,474
944,4,22,3,3,12,0,0,1,0,2,1,0,3,3,0,1,2,1,0,9,0,0,0,2,0,1,0,0,0,0,5,36,0,15,164,795
945,8,8,3,1,2,0,0,0,0,2,0,0,0,1,0,0,0,2,0,3,0,0,0,3,0,0,0,0,0,0,1,12,1,14,139,631
946,10,11,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,3,9,0,17,171,824
947,5,15,3,2,2,0,2,1,0,2,2,0,1,1,0,0,0,5,0,3,0,1,0,2,1,0,0,0,0,0,8,14,2,14,180,775
948,10,11,0,2,1,1,0,0,0,0,3,0,0,1,0,2,0,1,0,3,0,1,0,0,0,0,0,1,0,0,5,10,0,18,142,663
949,10,10,4,4,1,0,1,0,0,0,0,0,1,3,0,0,1,0,0,4,0,1,0,3,0,1,0,0,0,0,6,14,0,17,140,591
950,7,13,3,1,0,0,2,0,0,1,1,0,3,3,0,1,1,1,0,1,0,1,0,2,0,1,0,0,0,0,2,17,0,16,180,906
951,10,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,15,125,538
952,10,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4,2,1,16,120,533
953,9,8,1,3,1,1,0,0,0,2,2,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,6,8,0,19,154,637
954,8,8,4,3,3,1,3,1,0,1,1,0,0,0,0,0,1,3,0,1,0,1,0,4,0,0,0,1,0,0,6,17,0,15,151,677
955,10,7,0,2,0,0,1,2,0,1,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,2,10,0,9,157,677
